Fruit,City,Market_Type,Quality,Season,Supply_Level,Demand_Level,Transport_Cost,Price_per_kg
Grapes,Kolkata,Wholesale,Premium,Spring,0.8399701606347807,1.124868653124235,11.371589063316776,163.02
Mango,Hyderabad,Retail,Premium,Monsoon,1.6593920368104493,1.1555610939900025,10.416580558973534,95.84
Mango,Bangalore,Mandi,Average,Spring,1.3716416617831304,0.8859440593033727,23.688013960282564,68.8
Guava,Lucknow,Wholesale,Good,Winter,0.936252239820112,0.70271159581527,6.2248638485183205,37.33
Grapes,Ahmedabad,Retail,Average,Spring,1.287794719828892,0.7519892736383826,22.00901347147259,64.21
Orange,Kolkata,Retail,Average,Spring,1.3600442199647613,1.0335246863512602,16.9359467682116,63.57
Papaya,Hyderabad,Retail,Average,Summer,0.866158445444396,1.166549351599878,19.80841371083841,63.22
Mango,Mumbai,Wholesale,Average,Spring,0.9260611505989691,0.7682056732098528,18.896855306728426,60.83
Pomegranate,Chennai,Retail,Premium,Winter,1.540180180541568,0.9689841086564788,17.50946906833213,160.63
Mango,Mumbai,Retail,Premium,Monsoon,1.8340317750518156,1.1757847058105166,9.32298478638359,100.66
Apple,Lucknow,Wholesale,Good,Monsoon,0.9706382154026295,1.4871422632514086,22.988823956491725,159.79
Apple,Kolkata,Mandi,Average,Monsoon,1.79271131894656,1.192763168861395,24.780454366240715,81.92
Mango,Bangalore,Retail,Good,Summer,0.9118855346970369,0.8441130592686132,19.221921573329013,99.04
Banana,Kolkata,Retail,Good,Spring,1.844835820074891,0.7542755892409844,6.986219133926399,24.38
Pineapple,Mumbai,Retail,Good,Spring,1.5292163360554738,0.9737929896616664,11.230004532182454,56.75
Mango,Chennai,Wholesale,Average,Spring,0.7425979050148219,0.7612052317756326,8.894925725523859,68.24
Papaya,Chennai,Retail,Premium,Winter,1.9407595832603128,0.9646101553075337,22.3684828800115,51.38
Banana,Bangalore,Retail,Premium,Winter,0.506920303977381,0.7266496503130293,6.675383998550952,114.02
Pineapple,Chennai,Wholesale,Premium,Spring,1.4606191590757194,1.3137238981044081,10.731088154181938,55.1
Watermelon,Pune,Retail,Good,Spring,1.1628006857024706,0.8956976625692943,12.983534043953997,37.41
Grapes,Chennai,Mandi,Premium,Spring,1.8958623343636738,0.7596019752145464,13.313764553532724,67.91
Banana,Pune,Retail,Good,Summer,1.676370506061398,1.4649957241910374,20.351669350856582,59.77
Apple,Delhi,Mandi,Premium,Monsoon,0.9394739925497673,1.0180101038660352,19.885335492728075,212.1
Pomegranate,Kolkata,Mandi,Good,Monsoon,0.6885468427294362,1.4773921012823736,20.201955943102647,335.13
Banana,Hyderabad,Retail,Premium,Spring,1.0808780222685237,0.8346180507673027,13.83719247621248,63.5
Mango,Bangalore,Wholesale,Good,Monsoon,1.3666355248556048,0.91576702460635,22.65552912842288,68.88
Apple,Chennai,Mandi,Good,Winter,1.4608981500970295,1.1459453709831942,16.188159957449493,110.95
Grapes,Jaipur,Mandi,Premium,Winter,0.8493737444014697,1.051642676860982,16.26158576704777,151.95
Grapes,Kolkata,Retail,Good,Monsoon,1.273900506143241,1.2146207058882683,22.497966682155955,135.81
Papaya,Mumbai,Mandi,Average,Winter,0.8769790269289917,1.4114025943478972,21.22214826027375,77.11
Grapes,Mumbai,Mandi,Good,Summer,1.7784995288685157,1.2931260804888396,15.784581086754791,105.55
Pineapple,Delhi,Mandi,Average,Summer,0.8416240916295827,1.3660347365842855,16.362330915331345,90.02
Grapes,Chennai,Wholesale,Premium,Summer,1.1362162606692536,1.4765353809571695,14.876874282928117,150.19
Watermelon,Kolkata,Mandi,Premium,Winter,1.6384385916740283,1.1294032289405198,23.00319414226571,51.57
Mango,Pune,Wholesale,Average,Winter,1.9494893948109029,0.7890469438396721,7.105106904920819,40.0
Papaya,Mumbai,Mandi,Average,Spring,1.3236964930502444,1.1666412232438952,20.02053387226656,47.39
Orange,Mumbai,Mandi,Premium,Monsoon,0.8800399590253011,1.3001923098340147,16.32311563611293,146.32
Pomegranate,Delhi,Wholesale,Average,Summer,1.6050759872270737,1.161100520807213,18.465186144935537,92.71
Apple,Mumbai,Retail,Good,Winter,1.8147502055579685,1.005706218399471,11.162673389011212,96.67
Apple,Lucknow,Wholesale,Average,Spring,1.3828951539581738,1.4082123671061646,17.381939666785204,101.47
Guava,Delhi,Mandi,Premium,Winter,0.7173479200491499,0.7833430710075986,11.006308469278537,88.42
Watermelon,Jaipur,Mandi,Good,Monsoon,1.6180185446117787,1.3015469398832367,5.172719638776623,27.76
Pomegranate,Lucknow,Mandi,Average,Summer,0.8450184081599019,0.9480761396540903,13.792958342463317,158.72
Pomegranate,Kolkata,Retail,Average,Monsoon,1.170002461216072,1.3374950129799232,19.960772457490574,200.57
Banana,Lucknow,Mandi,Average,Winter,1.798977151375416,1.4558006947390894,7.515430475563722,30.44
Banana,Hyderabad,Wholesale,Average,Summer,1.0566359606235929,1.0132710447610451,15.91150179716502,40.74
Grapes,Hyderabad,Retail,Premium,Spring,0.8688483660202482,1.1839249237154679,5.804595520521831,204.94
Grapes,Mumbai,Mandi,Average,Winter,1.6461850219477,1.3602817702655812,16.912433556615426,102.6
Pomegranate,Lucknow,Wholesale,Premium,Spring,0.7704203081948243,0.7390254540789755,13.213071948333312,187.75
Pomegranate,Mumbai,Mandi,Good,Spring,0.5242497642703956,0.8054739662338182,10.277649856998492,268.12
Mango,Kolkata,Wholesale,Premium,Monsoon,1.8639588703575538,1.2030354425795466,18.766862050825594,86.56
Grapes,Kolkata,Wholesale,Average,Spring,1.6205102029426706,1.1873181905474022,9.776442062593949,60.51
Pineapple,Lucknow,Retail,Good,Spring,1.6732747403703823,0.8026656404784713,13.338537634853573,37.32
Pineapple,Kolkata,Mandi,Average,Monsoon,1.8853230994302141,0.7407571523304268,5.099131837184245,22.5
Pineapple,Bangalore,Retail,Premium,Spring,0.8909552709709605,1.4785031033165128,9.623933086625646,140.1
Guava,Bangalore,Retail,Premium,Summer,1.2098934127773173,1.2512116946895628,18.78153856258785,109.5
Watermelon,Ahmedabad,Mandi,Premium,Monsoon,1.858143520587709,1.4712283645852913,11.001016721676148,36.94
Pomegranate,Jaipur,Wholesale,Average,Spring,1.8016458711729704,1.1284188086042986,16.415484327200787,86.94
Grapes,Kolkata,Wholesale,Average,Spring,1.558510854202527,1.397578730304557,10.76048612101297,68.01
Mango,Bangalore,Retail,Premium,Spring,1.6591281296874374,1.1645050809352355,13.03175170938642,123.67
Mango,Ahmedabad,Wholesale,Premium,Summer,1.083258849684042,1.2046497333267325,16.80950944887087,95.57
Pomegranate,Lucknow,Retail,Average,Winter,1.0235314934823787,1.469003615013852,7.026902622728453,239.68
Papaya,Ahmedabad,Mandi,Premium,Summer,1.4114018549506342,1.3892280233537049,13.602078012197653,58.12
Watermelon,Jaipur,Retail,Good,Summer,0.8603869826336819,0.952854231971296,20.31677775781951,48.52
Orange,Chennai,Wholesale,Average,Summer,0.870999802152812,0.7177316388318884,14.80099649854824,46.23
Papaya,Hyderabad,Retail,Average,Summer,0.6045670452028642,1.4039648335452486,11.627451922919176,86.44
Guava,Lucknow,Mandi,Good,Spring,1.9369937315843415,1.427309029702342,9.72440253662909,42.45
Guava,Lucknow,Retail,Average,Monsoon,1.304250748037174,0.8948751648457702,14.049330575376294,47.4
Grapes,Kolkata,Mandi,Premium,Spring,1.2688218776266447,1.3897668574103519,18.256481350403995,172.93
Pomegranate,Kolkata,Retail,Average,Monsoon,1.071780777758392,0.8333788744472368,20.590708371865876,126.14
Mango,Pune,Mandi,Good,Summer,1.3105473088608903,1.4420526734717236,16.854612626664377,81.08
Apple,Delhi,Wholesale,Average,Winter,1.2358135751970087,1.0679284828961624,21.74933378844682,90.22
Apple,Kolkata,Mandi,Average,Spring,0.781732716492016,1.1224276476570512,5.87546055926027,117.54
Guava,Kolkata,Retail,Average,Monsoon,1.5081429408638698,1.263839035847875,21.74227685121315,60.86
Pomegranate,Kolkata,Mandi,Average,Summer,1.950907433516265,1.412633882989366,18.341060065400892,106.91
Banana,Delhi,Mandi,Premium,Summer,1.4036891642640446,1.0421317093703844,7.830472682830736,54.0
Pineapple,Pune,Wholesale,Premium,Summer,1.543682883472956,1.4631769980434732,15.70425995567993,63.25
Pomegranate,Kolkata,Wholesale,Average,Spring,0.5035670463985802,1.2901662506583667,16.318902271173464,250.94
Banana,Mumbai,Mandi,Average,Monsoon,1.655217041106932,1.3326250150433723,10.866502488342313,43.67
Watermelon,Delhi,Retail,Average,Summer,1.369394688119511,0.7875158172592154,19.218724239038984,34.7
Pineapple,Jaipur,Mandi,Good,Spring,0.6751775620102048,0.8735427662927912,20.376633066721162,80.44
Watermelon,Bangalore,Mandi,Premium,Winter,1.4830747233055908,1.441537603659995,16.99425469267874,52.99
Pomegranate,Chennai,Wholesale,Average,Monsoon,1.8448339804696783,1.0546107499418014,17.751633422276086,88.68
Papaya,Bangalore,Mandi,Average,Winter,1.4144410720346623,1.175495338008525,11.696486771309662,38.07
Watermelon,Hyderabad,Retail,Premium,Monsoon,0.6707571258324687,0.8533654167693902,18.72976136512301,64.54
Papaya,Chennai,Wholesale,Premium,Summer,0.5076335486424237,0.9427510778642172,13.905881278753915,84.17
Banana,Delhi,Wholesale,Average,Winter,0.5151077831668363,1.4270706757839242,15.109565110837455,98.98
Watermelon,Chennai,Retail,Good,Monsoon,0.9681301260244495,1.3183253964316173,5.829528878751901,46.07
Papaya,Chennai,Wholesale,Premium,Monsoon,0.5496257656693131,1.3332996138227442,10.737650910774532,102.58
Mango,Bangalore,Retail,Premium,Summer,0.7231759752949052,1.4284876397143242,20.870845513339866,243.85
Apple,Bangalore,Mandi,Good,Summer,1.1134145399992017,1.003969797493799,8.973887596539829,132.37
Pineapple,Ahmedabad,Mandi,Average,Spring,0.9217539221780708,0.7704192233521815,15.101032596871187,41.17
Pineapple,Delhi,Mandi,Premium,Spring,0.7956284697275485,0.81343283314324,18.865911644394917,91.91
Pineapple,Jaipur,Wholesale,Good,Summer,0.826915790264354,1.3759424668263938,14.318277210351768,75.8
Grapes,Pune,Mandi,Premium,Summer,1.0285350257362873,1.4497471831235813,11.754688004553543,207.0
Watermelon,Chennai,Mandi,Good,Summer,1.1984106754411226,1.1209081697920789,11.60685811865571,37.17
Grapes,Hyderabad,Wholesale,Premium,Spring,1.7542502229057177,1.0942442046304723,13.134400136661391,75.65
Banana,Lucknow,Mandi,Premium,Summer,1.1513967299355765,0.7642600993785837,13.542321693963594,41.88
Papaya,Bangalore,Retail,Average,Winter,1.6815786132119999,1.2156583610560467,5.760026955512489,31.88
Mango,Ahmedabad,Wholesale,Premium,Summer,1.6619011195831752,1.102343371496765,14.493605816501576,60.9
Orange,Delhi,Retail,Good,Summer,0.9827460163497621,1.0824246206198467,23.076026560960052,112.2
Grapes,Pune,Wholesale,Average,Monsoon,0.6944449852563341,1.2021491475568915,15.197666282180126,113.71
Watermelon,Mumbai,Wholesale,Good,Summer,0.5770325236386601,1.1396220607213756,6.278279515061119,55.91
Mango,Lucknow,Wholesale,Premium,Summer,0.8521111260245082,1.4699240272425815,9.204517692850796,130.07
Orange,Mumbai,Wholesale,Premium,Spring,1.6557487466808636,1.165938931544096,16.23098533276223,71.61
Orange,Chennai,Wholesale,Good,Monsoon,1.3307061277388321,1.4897983039190257,9.20546968208705,67.95
Guava,Delhi,Mandi,Average,Monsoon,1.458756232875731,1.1634597260457706,22.37570926346448,65.4
Pomegranate,Chennai,Retail,Average,Summer,1.7907593882216044,1.3719939558602143,19.374432840524687,116.3
Pineapple,Hyderabad,Mandi,Average,Winter,0.8835577937761512,1.0584680607220647,24.7300040562282,67.07
Grapes,Bangalore,Retail,Premium,Spring,1.8470058354583259,0.7538849731521798,17.096934546193314,96.89
Orange,Delhi,Wholesale,Premium,Spring,0.6062831606437333,1.2121374756962293,5.846037221451452,153.86
Watermelon,Delhi,Wholesale,Good,Monsoon,1.7472475266473482,1.333570438603638,7.657050240800647,25.48
Pomegranate,Mumbai,Retail,Average,Summer,0.8544517935276936,0.970756442929962,10.49314000655903,222.59
Papaya,Bangalore,Retail,Good,Winter,1.808995475430297,1.4675957023335924,12.66282841910203,48.82
Apple,Mumbai,Retail,Average,Spring,0.7410164274526976,1.4002857485827829,12.225438301770113,255.73
Pineapple,Mumbai,Retail,Premium,Summer,1.4988911609512714,1.0991011299840698,20.76120891925818,79.39
Pineapple,Chennai,Retail,Average,Monsoon,0.583388571622617,0.9171750904787539,19.623715657878193,76.83
Apple,Bangalore,Retail,Good,Spring,0.6260221290238654,0.7638866363146115,21.630054384853928,220.39
Papaya,Mumbai,Retail,Good,Winter,1.49991016621081,1.2260809151401184,19.963475859561772,59.56
Banana,Chennai,Wholesale,Good,Spring,1.568596429686705,1.291091958061408,19.594649011397824,41.71
Orange,Hyderabad,Mandi,Good,Winter,1.751430532889319,1.344290797122298,5.100883276791928,40.69
Pomegranate,Bangalore,Retail,Premium,Summer,1.719473640345782,0.8772989274348326,20.97353732620721,191.73
Mango,Ahmedabad,Retail,Average,Spring,1.2418088363208435,1.1765479801077101,21.927361069151463,98.35
Pomegranate,Jaipur,Retail,Good,Summer,0.7930781969222627,1.0848010029710151,9.204104325609187,264.49
Orange,Kolkata,Mandi,Good,Monsoon,1.9216737623312934,1.265904323678624,22.652238484035735,64.28
Apple,Bangalore,Wholesale,Good,Summer,0.6910650857280012,1.0661137910851455,14.364061931456247,195.25
Pineapple,Ahmedabad,Retail,Good,Summer,1.1480977098572944,0.7846802694959827,9.417794389513974,41.28
Pineapple,Lucknow,Mandi,Premium,Summer,1.8555346735398293,1.11494241375589,23.425494344980752,58.24
Pineapple,Lucknow,Mandi,Premium,Summer,0.7101140655541334,0.8449556602160917,21.963307869589887,90.77
Banana,Mumbai,Retail,Premium,Summer,0.8952935691593833,1.4641161947932793,9.51881587585097,123.8
Apple,Chennai,Wholesale,Premium,Summer,1.7455468750800962,1.1839084272628406,5.222425863753264,88.27
Banana,Delhi,Mandi,Average,Summer,0.5675532459597781,0.9881897510494682,10.108128806680483,77.61
Apple,Ahmedabad,Wholesale,Premium,Winter,1.0736132877301674,1.3687088802520582,18.637351170528724,147.02
Pomegranate,Lucknow,Wholesale,Premium,Monsoon,1.0203901332448042,1.0351312546367692,5.1280284371459395,172.07
Mango,Kolkata,Wholesale,Average,Winter,1.1112201267757067,1.2748268322339587,9.124157947709023,82.92
Apple,Chennai,Retail,Good,Winter,0.5333897411297914,1.1257053525614247,20.53301909887889,300.35
Guava,Bangalore,Wholesale,Premium,Monsoon,1.1197592978697797,0.9612090184240815,23.273312507040334,68.64
Mango,Pune,Wholesale,Average,Winter,0.549553005846319,1.4879219489400288,21.49893415742379,157.65
Pineapple,Bangalore,Mandi,Good,Winter,1.730433890655466,0.9088563697420182,21.003378417769596,50.82
Pomegranate,Delhi,Mandi,Good,Spring,1.9144731372814676,0.9655066567948529,12.326728848239298,109.65
Pomegranate,Delhi,Mandi,Premium,Summer,1.3186011292559632,1.062064027921406,22.522743090641548,219.56
Pineapple,Delhi,Retail,Average,Spring,0.6303349063490722,0.7171324309365485,13.564754810707743,74.99
Mango,Pune,Wholesale,Premium,Summer,1.4788115297970514,0.8180614252040055,14.768654854994477,51.13
Papaya,Ahmedabad,Mandi,Average,Summer,1.1771521041818347,1.3116880062820073,16.08595923516809,49.54
Papaya,Delhi,Wholesale,Premium,Spring,1.2137075372334385,1.3897194619319828,24.53248725067249,73.87
Pineapple,Mumbai,Wholesale,Average,Monsoon,0.6268371567134599,1.0549753996293432,10.607124924388195,74.74
Mango,Pune,Mandi,Premium,Winter,0.7136911193906003,1.4486482790179882,22.77009384782809,248.68
Grapes,Delhi,Mandi,Average,Monsoon,1.6265005050174022,1.2429278905039862,19.589601825370018,85.66
Apple,Jaipur,Retail,Average,Spring,1.7970290395676956,0.8770218294211604,11.657989135960047,64.56
Papaya,Kolkata,Mandi,Premium,Spring,0.7511771907837732,0.7382829560406275,18.670369094816795,67.33
Mango,Mumbai,Wholesale,Premium,Spring,0.7358200189252593,1.3725770287963286,14.979185449697113,208.62
Pomegranate,Jaipur,Retail,Good,Winter,1.2111567653642135,0.8807115754219099,16.16801377852935,141.03
Banana,Mumbai,Mandi,Good,Winter,1.3664509594487517,1.2490475321183294,21.379215213687985,71.37
Apple,Bangalore,Wholesale,Good,Summer,1.0733157622598732,1.47034939590375,10.15871710260285,143.51
Papaya,Delhi,Retail,Good,Summer,1.6386631161504557,0.7834022925796914,18.355808297980403,44.3
Papaya,Ahmedabad,Mandi,Average,Summer,0.8479406167345951,0.7510560942825847,23.25722164044216,47.32
Grapes,Bangalore,Wholesale,Good,Spring,1.3007083949598075,1.3806245721143422,17.337557235058313,127.19
Banana,Pune,Wholesale,Good,Winter,1.4911723102869656,1.368846712334428,15.823130498676507,44.58
Guava,Kolkata,Retail,Good,Spring,0.8778274917946801,0.8717112638827246,21.286901195129442,85.83
Pineapple,Jaipur,Retail,Premium,Spring,1.785802020309362,1.413691714534776,21.638199245098548,81.18
Pomegranate,Hyderabad,Retail,Good,Summer,1.2625311569106275,1.1640608577973235,9.861069829846462,167.49
Watermelon,Kolkata,Retail,Average,Monsoon,0.9214759119242357,0.7392682498137524,5.412421530538083,25.4
Papaya,Jaipur,Mandi,Good,Summer,0.6322979801810977,0.776070302698829,22.029541476049197,65.73
Orange,Lucknow,Retail,Average,Winter,1.2767304479798116,0.7551948287198021,11.944246991794188,37.91
Orange,Pune,Wholesale,Good,Monsoon,0.7935981624713511,1.183017806006627,20.122463398947254,89.25
Orange,Chennai,Mandi,Premium,Winter,1.7089450497421745,1.0356108281087708,10.045022049871204,55.54
Pineapple,Pune,Mandi,Premium,Monsoon,1.6807789935984265,1.297998787802749,17.866176054592593,66.12
Pineapple,Chennai,Wholesale,Average,Spring,1.510220631347532,1.349502046845147,10.378227023961195,32.77
Mango,Bangalore,Wholesale,Average,Spring,1.7580548998812748,1.1158373435427866,11.37842383764953,47.88
Watermelon,Chennai,Mandi,Good,Summer,1.3926141043943974,0.7068949820791203,6.374564031447996,19.33
Papaya,Bangalore,Retail,Average,Monsoon,0.7900672543049142,1.2430063265271651,7.034709890589239,72.49
Banana,Pune,Retail,Average,Winter,1.8064236294799336,0.970586626586177,19.53102353744562,37.12
Apple,Bangalore,Retail,Good,Monsoon,1.5236433441711377,0.8951693880572422,17.077419092434262,116.37
Mango,Mumbai,Wholesale,Average,Spring,1.3955886981182937,0.7052276321143273,23.178113015469947,41.56
Pineapple,Delhi,Mandi,Good,Monsoon,1.666940950933365,1.1625816945732241,16.710055153289733,51.26
Orange,Pune,Mandi,Average,Spring,1.2149979668987432,0.8685600287024942,13.84214135057799,48.84
Apple,Kolkata,Wholesale,Average,Spring,1.4467755256472659,1.2980325045048748,18.290344730637393,102.96
Guava,Pune,Wholesale,Premium,Winter,0.9643071081325065,0.8272840313221193,19.47025036178565,64.32
Orange,Jaipur,Retail,Good,Spring,1.9530304466942288,0.8483836026851378,15.865217386517603,43.61
Papaya,Delhi,Mandi,Average,Winter,1.2196014715587933,1.200431717786878,12.20105111611431,48.99
Orange,Jaipur,Wholesale,Average,Monsoon,1.711559339141075,0.931772735347454,21.97860456955409,45.67
Apple,Bangalore,Retail,Premium,Summer,1.5600251116380086,1.357870507605657,8.195098844359695,208.43
Pineapple,Hyderabad,Mandi,Premium,Spring,0.9869994186086584,1.4875696039583595,7.089069094307659,98.4
Grapes,Kolkata,Wholesale,Premium,Winter,1.055908408203078,0.8220256393479889,7.791150247117442,95.97
Grapes,Bangalore,Retail,Premium,Spring,1.8263569195010478,1.098243797742804,13.298720418183303,143.99
Guava,Lucknow,Retail,Good,Monsoon,1.9882241340441893,1.3795760481218897,10.625594321190832,54.05
Apple,Lucknow,Retail,Good,Winter,1.5578953177624861,0.7062817568395059,11.577225848850494,68.44
Pomegranate,Lucknow,Retail,Average,Winter,0.6953889140796125,1.1153598149853123,9.921372199442107,237.16
Mango,Jaipur,Mandi,Premium,Monsoon,1.205333051218233,1.1158466865756864,8.56581518668916,96.66
